TweetsID,Cleaned_Tweets
62c057b75dcb23acdffbd7e4,user_mention user_mention user_mention user_mention im saying everything is fake because so much information that comes out of russia is blatantly false lavrov said russia didnt invade ukraine when biden said an invasion could happen any day yury ushakov told a conference call hysteria has reached its peak
62c058175dcb23acdffbd7fc,user_mention user_mention user_mention user_mention the 2003 iraq invasion was a mistake and you wont find anyone in the us claiming otherwise but the extension of nato is necessary eastern europe are powerful and russia is a terrible threat for them the extension of nato is at the request of these countries not the us
62c058335dcb23acdffbd7fe,user_mention user_mention user_mention user_mention so youre calling putins invasion amp destruction of user_mention as a light genocide by a not so dangerous killer youll continue to fail if you dont treat putin as the dangerous criminal sociopath that he is hes playing you
62c058aa5dcb23acdffbd818,user_mention user_mention user_mention user_mention will lobbyamp support until invading bloody russia will retreat to its borders eastern europe is through with russian invasion we dont forget hit the books to learn something hints1956 budapest 1968 prague 2008 georgia2014 ukraine did i miss chechnia yes and ukraine 2022
62c059055dcb23acdffbd82a,user_mention the kremlin should tell us what russia will gain from this invasion what at all do russia want
62c059315dcb23acdffbd836,day 128 of russias invasion yesterday i took this photo of my ukrainian friends living in ibiza spain they deserve peace and prosperity the flag was made in ukraine it can be shipped around the world contact maximmatchenkouser_mention URL URL 
62c059465dcb23acdffbd838,they need to budget better idk
62c0594f5dcb23acdffbd83e,user_mention user_mention heres my hypothesis red states will try to get a bailout from the imfworld bank but will be denied world governments will impose sanctionsbds orders on red states similar to sanctions on russia earlier this year over their invasion of ukraine
62c059895dcb23acdffbd84a,user_mention user_mention user_mention you dont get it because your common sense is dead the people who say trump committed a crime are a con job have no credibility theyve been wrong about everything the fake russia collusion hoax remember fake the pee pee hoax fake tax invasion fake on and on
62c059bc5dcb23acdffbd856,user_mention none of that imo is enough to justify russias invasion but the us amp its nato lackeys like canada have done enough damage with its arms amp machinations in ukraine since 2014
62c05a7c5dcb23acdffbd87e,im pansexual and have the ukraine flag on my tag profile because how dare i acknowledge such a garbage invasion from russia despite ukraines policies on lgbt rights i have to live in the usa despite higher ups in the government are aiming to have rights taken away god damusa
62c05b165dcb23acdffbd896,user_mention user_mention user_mention user_mention regional crisis helping what are you talking about im simply referring to russias invasion of the ukraine at a time when ukraines defense is bolstered primarily by us assistancemaking russia especially prickly about releasing us citizens not ever the case with sweden
62c05b1f5dcb23acdffbd898,living in fear russia hit by three separate assassination attempts as expert claims nation is withering the world is watching russia wither before our eyes lashing the nations brutal invasion of ukraine as pathetic and operationally stupid ukrainewar URL 
62c05b7a5dcb23acdffbd8ac,blasts shook ukraines southern city of mykolaiv today as russias artillery helped grind out gains in the east after a week when the civilian death toll from russian missile strikes climbed in urban centres well behind the frontline URL 
62c05bcf5dcb23acdffbd8b4,the european union has an annual gdp of 21 trillion dollars russias is less not even 15 yet the eu is dependent on other countries to repel a european invasion sooner or later probably sooner the eu will have to develop the capacity to defend itself
62c05c125dcb23acdffbd8c6,the european union has an annual gdp of 21 trillion dollars russias is not even 15 yet the eu is dependent on other countries to repel a russian invasion of europe sooner or later probably sooner the eu will have to develop the capacity to defend itself
62c05c515dcb23acdffbd8d2,content analysis this article scores 73100 the complete report can be viewed here URL im a bot government president 
62c05c5f5dcb23acdffbd8d4, germany amp france were among the countries pushing for the user_mention to set out guidelines relaxing restrictions germany stations troops in lithuania as part of a nato mission to deter a russian invasion kaliningrad is home to russias baltic fleet sanctions 
62c05c645dcb23acdffbd8d6,you really couldnt make this shit up
62c05cb75dcb23acdffbd8ec,user_mention at this point i just assume the biden admin did everything they could to make sure the russian invasion of ukraine happened to pass the responsibility buck for the energy crisis on to russia
62c05d325dcb23acdffbd8fe,user_mention user_mention relationship with russia was fine until the full scale invasion 2022 even after 2014 relationship with putin and russia was fine putin messed it up himself
62c05d785dcb23acdffbd904,facing unprecedented challenges nato wrapped up a threeday summit in madrid this week with allies showing unity as they concentrate on russias invasion of ukraine URL 
